Name,English,Translation,Restrictions,Comment
Xbox Live,Xbox Live,Xbox Live,,Xbox Live options group subheading
Dialogue Editor,Dialog Editor,Éditeur de dialogue,,Dialog Editor preference group subheading
Options,Options,Options,,Options preference group subheading
Ratings,Ratings,Notations,,Ratings option group subheading
Splash Screen,Splash Screen,Écran de démarrage,,Splash Screen option group subheading
Logos,Logos,Logos,,Logos option group subheading
Product Information,Product Information,Information produit,,Product Information option group subheading
Requirements,Requirements,Pré-requis,,Requirements option group subheading
Config Files,Config Files,Fichiers de configuration,,Config Files option group subheading
Build Settings,Build Settings,Paramètres de version,,Build Settings option group subheading
Orientation,Orientation,Orientation,,Orientation option group subheading
Icons,Icons,Icônes,,Icons option group subheading
Social,Social,Social,,Social option group subheading
Facebook,Facebook,Facebook,,Facebook option group subheading
iPhone,iPhone,iPhone,,iPhone option group subheading
iPhone Retina,iPhone Retina,iPhone Retina,,iPhone Retina option group subheading
iPhone 5,iPhone 5,iPhone 5,,iPhone 5 option group subheading
iPhone 6,iPhone 6,iPhone 6,,iPhone 6 option group subheading
iPhone 6+,iPhone 6+,iPhone 6+,,iPhone 6+ option group subheading
iPad,iPad,iPad,,iPad option group subheading
iPad Retina,iPad Retina,iPad Retina,,iPad Retina option group subheading
Permissions,Permissions,Autorisations,,Permissions option group subheading
Architecture,Architecture,Architecture,,Architecture option group subheading
Android TV,Android TV,Android TV,,Android TV option group subheading
Google,Google,Google,,Google option group subheading
Amazon,Amazon,Amazon,,Amazon option group subheading
Analytics,Analytics,Analytics,,Analytics option group subheading
Flurry,Flurry,Flurry,,Flurry option group subheading
Logo,Logo,Logo,,Logo option group subheading
App Store,App Store,App Store,,App Store option group subheading
Advanced,Advanced,Avancé,,Advanced option group subheading
Misc,Misc,Divers,,Misc option group subheading
Option_Texture_Page_Size,Texture page size,Taille de la page de texture,,Texture Page Size option selector caption
Option_Project_Last_Changed,Project Last Changed,Projet modifié en dernier,,Project Last Changed option display caption
Option_Project_Use_Time,Project Use Time,Temps d'utilisation du projet,,Project Use Time option display caption
Option_Project_Start_Date,Project Start Date,Date de début du projet,,Project Start Date option display caption
Option_Project_GUID,Project GUID,UUID du projet,,Project GUID option display caption
Option_License_Agreement,License Agreement,Accord de licence,,License Agreement file path option location caption
Option_NSIS_Script,NSIS Script,Script NSIS,,NSIS Script file path option location caption
Pref_Visual_Studio_Path,Visual Studio Path,Chemin d'accès de Visual Studio,,Visual Studio Path preference location caption
ggs_share_overlay,"Share Overlay (128x128, 64x64, 256x128, 256x64)","Partager la couverture (128x128, 64x64, 256x128, 256x64)",,Share Overlay image for playstation 4 caption
Button_Preview,Preview,Aperçu,,Preview button caption
Main,Main,Principal,,Main option group subheading
Run_Timer_Format,d' Days 'h' Hours 'm' Minutes 's' Seconds',d' Jours 'h' Heures 'm' Minutes 's' Secondes',,time format to display in run timer
Device_Manager_Platform,Platform,Plateforme,,Platform selector title for device manager
Server,Server,Serveur,,Server preference group subheading
Console,Console,Console,,Console preference group subheading
Surveys,Surveys,Enquêtes,,Surveys preference group subheading
IDE,IDE,IDE,,IDE preference group subheading
External Editors,External Editors,Éditeurs externes,,External Editors preference group subheading
Source Control,Source Control,Contrôle de la source,,Source Control preference group subheading
Search Results,Search Results,Résultats de la recherche,,Search Results preference group subheading
Output,Output,Sortie,,Output preference group subheading
Compile Errors,Compile Errors,Compiler les erreurs,,Compile Errors preference group subheading
Syntax Errors,Syntax Errors,Erreurs de syntaxe,,Syntax Errors preference group subheading
Arc,Arc,Arc,,Arc preference group subheading
Label,Label,Étiquette,,Label preference group subheading
Default,Default,Valeur par défaut,,Default preference group subheading
Sprites,Sprites,Sprites,,Sprites preference group subheading
Tile Sets,Tile Sets,Tile sets,,Tile Sets preference group subheading
Sounds,Sounds,Sons,,Sounds preference group subheading
Scripts,Scripts,Scripts,,Scripts preference group subheading
Shaders,Shaders,Shaders,,Shaders preference group subheading
Fonts,Fonts,Polices,,Fonts preference group subheading
Objects,Objects,Objets,,Objects preference group subheading
Room,Room,Pièce,,Room preference group subheading
Notes,Notes,Remarques,,Notes preference group subheading
Included Files,Included Files,Fichiers inclus,,Included Files preference group subheading
Extensions,Extensions,Extensions,,Extensions preference group subheading
Resource Label,Resource Label,Étiquette de ressource,,Resource Label preference group subheading
Icon,Icon,Icône,,Icon preference group subheading
Normal Text,Normal Text,Texte normal,,Normal Text preference group subheading
Keyword,Keyword,Mot-clé,,Keyword preference group subheading
Values,Values,Valeurs,,Values preference group subheading
Strings,Strings,Chaînes de caractères,,Strings preference group subheading
Comments,Comments,Commentaires,,Comments preference group subheading
Constants,Constants,Constantes,,Constants preference group subheading
Builtin Variables,Builtin Variables,Variables intégrées,,Builtin Variables preference group subheading
Object Variables,Object Variables,Variables d'objet,,Object Variables preference group subheading
Functions,Functions,Fonctions,,Functions preference group subheading
Script Names,Script Names,Noms de script,,Script Names preference group subheading
Resource Names,Resource Names,Noms de ressources,,Resource Names preference group subheading
Enums,Enums,Énumérations,,Enums preference group subheading
Enum Entries,Enum Entries,Entrées énumératives,,Enum Entries preference group subheading
Macros,Macros,Macros,,Macros preference group subheading
Local Variables,Local Variables,Variables locales,,Local Variables preference group subheading
Global Variables,Global Variables,Variables globales,,Global Variables preference group subheading
Line Number Text,Line Number Text,Texte du numéro de ligne,,Line Number Text preference group subheading
Read Only Line Numbers,Read Only Line Numbers,Numéros de ligne en lecture seule,,Read Only Line Numbers preference group subheading
Bookmark Line Numbers,Bookmark Line Numbers,Marquer les numéros de ligne,,Bookmark Line Numbers preference group subheading
White Space,White Space,Espace blanc,,White Space preference group subheading
Obsolete Symbols,Obsolete Symbols,Symboles obsolètes,,Obsolete Symbols preference group subheading
Braces,Braces,Accolades,,Braces preference group subheading
debug,debug,Déboguer,,debug preference group subheading
Keystore,Keystore,Keystore,,Keystore preference group subheading
FontStyle_Colour,Colour,Couleur,,caption for font style colour selector
FontStyle_Name,Font Name,Nom de la police,,caption for font style font name selector
PathCheck_Found,Found,Trouvé,,Successfully checked the given path caption
PathCheck_NotFound,Not found,Non trouvé,,Failed check for given path caption
Identity,Identity,Identité,,Identity source control preference subheading
Authentication,Authentication,Authentification,,Authentication source control preference subheading
Merge,Merge,Fusionner,,Merge tool source control preference subheading
Diff,Diff,Diff,,Diff tool source control preference subheading
DNDInputCountMacro,(${input_count} inputs),(${input_count} inputs),,to append the input count information to a dnd story string
Pref_SystemAudioDevice,<System Device>,<System Device>,,name of the device representing the system settings device selection
ListBoxEnum_eStoryMode_Never,Never,Jamais,,list box option for when the dnd story should show
ListBoxEnum_eStoryMode_Collapsed,Collapsed,Plié,,list box option for when the dnd story should show
ListBoxEnum_eStoryMode_Always,Always,Toujours,,list box option for when the dnd story should show
ListBoxEnum_eToolboxLocation_Left,Left,Gauche,,list box option for where to display the dnd toolbox
ListBoxEnum_eToolboxLocation_Right,Right,Droite,,list box option for where to display the dnd toolbox
platformdevice_nomac,No mac found,Aucun mac trouvé,,message for when no mac has been discovered
ImageEditor_ChooseResize,Choose a resize option,Choisir une option de redimensionnement,,radio group label for resize options
ImageEditor_StatusSize,Size: {0} x {1},Taille : {0} x {1},,dimensions of image displayed in status bar
SoundMixer_Duration,{0} / {1}s,{0} / {1}s,,the current time and overall duration of a sound clip information
IDE_RuntimeVersionInfo,Runtime v{0},Environnement d'exécution v{0},,the runtime version information string
IDE_VersionInfo,IDE v{0},IDE v{0},,the ide version information string
IDE_SteamVersionInfo,IDE v{0} Steam,IDE v{0} Steam,,the ide version information string when running from steam
TileSetEditor_OutputError,Output size unsupported!,La taille de sortie n'est pas compatible !,,message displayed when the output texture for a tileset will be too large
TileSetEditor_OutputErrorTooltip,"Output texture size is too large, some tiles may be missing. \nReduce source image or output border sizes",La taille de la texture de sortie est trop grande. Il se peut que certains tiles manquent. \nRéduire l'image source ou les tailles de bordure de sortie,,tooltip for the ouptut size unsupported error
Options_PS4ToolsSetupError,PlayStation 4 Tools Missing,Outils manquants PlayStation 4,,error dialog title when unable to find a ps4 tool
Options_PS4ToolsSetupTrophyMessage,"Unable to find PlayStation 4 trophy editor, please update your tools directory",Impossible de trouver l'éditeur de trophées de PlayStation 4. Veuillez mettre à jour votre répertoire d'outils,,error message when failed to find the trophy editor
Options_PS4ToolsPreference,Go to PlayStation 4 settings,Aller aux paramètres de PlayStation 4,,button message to take user to PS4 preferences
Options_PS4ToolsSetupParamSFOMessage,"Unable to find PlayStation 4 param.sfo editor, please update your tools directory",Impossible de trouver l'éditeur param.sfo de PlayStation 4. Veuillez mettre à jour votre répertoire d'outils,,error message when failed to find the param.sfo editor
Options_PS4ToolsSetupShareParamMessage,"Unable to find PlayStation 4 share file editor, please update your tools directory",Impossible de trouver l'éditeur de fichiers partagés de PlayStation 4. Veuillez mettre à jour votre répertoire d'outils,,error message when failed to find the param.sfo editor
BreakpointManager_Script,Script: {0},Script : {0},,breakpoint manager caption for a script
BreakpointManager_Object,Object: {0}: {1},Objet : {0} : {1},,breakpoint manager caption for an object event
BreakpointManager_Timeline,Timeline: {0}: moment {1},Chronologie : {0} : moment {1},,breakpoint manager caption for a timeline moment
BreakpointManager_RoomCode,Room Creation Code: {0},Code de création de pièce : {0},,breakpoint manager caption for a room's creation code
BreakpointManager_RoomInstance,Room Instance: {0}: {1},Instance de pièce : {0} : {1},,breakpoint manager caption for a room instance's creation code
BreakpointManager_UnknownEvent,Unknown event,Événement inconnu,,breakpoint manager caption for an unknown object event
BreakpointManager_UnknownMoment,Unknown moment,Moment inconnu,,breakpoint manager caption for an unknown timeline moment
BreakpointManager_Info,"{0}, line {1}","{0}, ligne {1}",,breakpoint manager caption for a breakpoint at a given line number
SyntaxError_UnterminatedRegEx,unterminated regular expression literal,expression régulière littérale non terminée,,syntax error
SyntaxError_MalformedRef,malformed reference {0},référence mal formée {0},,syntax error
SyntaxError_MalformedHex,malformed hexadecimal character escape sequence,séquence d'échappement de caractères hexadécimaux malformés,,syntax error
SyntaxError_UnexpectedNode,unexpected node {0},noeud inattendu {0},,syntax error
SyntaxError_ExceptionParsing,Exception while parsing {0},Exception lors de l'analyse syntaxique {0},,syntax error
SyntaxError_UnnecessaryExp,unnecessary expression {0} used as a statement,expression inutile {0} utilisée comme instruction,,syntax error
SyntaxError_MalformedID,malformed id reference {0},référence identifiant mal formée {0},,syntax error
SyntaxError_MalformedArray,malformed array reference {0},référence tableau mal formée {0},,syntax error
SyntaxError_UnexpectedBinaryOp,unexpected binary operator {0},Opérateur binaire inattendu {0},,syntax error
SyntaxError_UnterminatedString,unterminated string literal,chaîne littérale non terminée,,syntax error
SyntaxError_SingleQuotes,single quotes no longer allowed for string,les guillemets simples ne sont plus autorisés pour la chaîne,,syntax error
SyntaxError_Unexpected,unexpected syntax error,erreur de syntaxe inattendue,,syntax error
SyntaxError_InvalidArgs,Got '{0}' ({1}) expected '{2}',Obtenu '{0}' ({1}) alors que '{2}' était attendu,,syntax error
SyntaxError_InvalidArgsOption,Got '{0}' ({1}) expected '{2}' or '{3}',Obtenu '{0}' ({1}) alors que '{2}' ou '{3}' étaient attendus,,syntax error
SyntaxError_ExpectedExp,expected expression,expression attendue,,syntax error
SyntaxError_NestedCalls,nested function calls are not allowed,les appels de fonction intégrés ne sont pas autorisés,,syntax error
SyntaxError_TrialLimit,use of {0} is not allowed in GameMaker Studio 2 Trial,l'utilisation de {0} n'est pas autorisée dans la version d'évaluation de GameMaker Studio 2,,syntax error
SyntaxError_ArgCount,number of arguments expected {0} got {1},"nombre d'arguments attendus {0}, {1} obtenus",,syntax error
SyntaxError_DuplicateEnum,duplicate enum entry found,énumération double trouvée,,syntax error
SyntaxError_MissingGlobalVarName,missing variable name in globalvar,nom de variable manquant dans globalvar,,syntax error
SyntaxError_MissingVarName,missing variable name in var,nom de variable manquant dans var,,syntax error
SyntaxError_MissingRegion,no matching #region found for #endregion,aucune #région correspondante trouvée pour #finrégion,,syntax error
SyntaxError_MissingEndRegion,unclosed #region found at End of Script,#région non fermée trouvée à la fin du script,,syntax error
SyntaxError_UnexpectedTerminalOp,unexpected terminal operator {0},opérateur de terminal inattendu {0},,syntax error
SyntaxError_UnexpectedUnaryOp,unexpected unary operator {0},Opérateur unaire inattendu {0},,syntax error
SyntaxError_UnexpectedTernaryOp,unexpected ternary operator {0},Opérateur ternaire inattendu {0},,syntax error
SyntaxError_UnmatchedTry,try needs to have catch or finally clause,essayer doit avoir une clause de capture ou de finalité,,syntax error
SyntaxError_MacroExists,macro {0} already exists,la macro {0} existe déjà,,syntax error
SyntaxError_MalformedVarRef,malformed variable reference got {0},référence variable malformée obtenu {0},,syntax error
SyntaxError_MultiAssignment,assignment to multi-relational-equality expression - GML does not support multiple assignments in an expression,affectation à une expression d'égalité multi-relationnelle. GML n'est pas compatible avec la présence de plusieurs affectations dans une expression,,syntax error
SyntaxError_Info,"{0} at line {1}, {2} : {3}","{0} à la ligne {1}, {2} : {3}",,"syntax error displayed to user (0 - source, 1 - line num, 2 - character num, 3 - error description)"
CompileError_Info,{0} at line {1} : {2},{0} à la ligne {1} : {2},,"syntax error displayed to user (0 - source, 1 - line num, 2 - error description)"
CompileError_Script,Script: {0},Script : {0},,script error
CompileError_Object,Object: {0},Objet : {0},,object event error
CompileError_RoomCode,Creation Code in Room: {0},Code de création dans la pièce : {0},,room creation code error
CompileError_RoomInstance,Instance Code in Room: {0},Code d'instance dans la pièce : {0},,instance creation code error
CompileError_Vertex,Vertex Shader: {0},Shader de vertex : {0},,vertex shader error
CompileError_Fragment,Fragment Shader: {0},Shader de fragment : {0},,fragment shader error
CompileError_Timeline,Timeline: {0},Chronologie : {0},,timeline error
CompileError_Collision,{0} Collision Event With {1},{0} Événement de collision avec {1},,event error
CompileError_KeyEvent,{0} Key Event: {1},{0} Evénement clé : {1},,event error
CompileError_KeyPressed,{0} Key Pressed: {1},{0} Touche pressée : {1},,event error
CompileError_KeyReleased,{0} Key Released: {1},{0} Touche relâchée : {1},,event error
CompileError_Event,{0} Event: {1},{0} Événement : {1},,event error
CompileError_RoomInstanceName,{0} instance {1}:,{0} instance {1} :,,room instance error
SyntaxError_RoomCode,{0} Creation Code,{0} Code de création,,room creation code syntax error
Notification_UpdatedRuntime,An updated runtime is available in {0}!,Un environnement d’exécution mis à jour est disponible dans {0} !,,notification when a new runtime is available
Notification_Runtimes,Runtimes,Environnements d’exécution,,notification title
Notification_Surveys,Surveys,Enquêtes,,notification title
Notification_Tutorials,Tutorials,Didacticiels,,notification title
Notification_Demos,Demos,Démos,,notification title
ConversionLog_SteamID,"Detected a {0} Steam App ID: The Steam App ID is now in one place - Main Options, please ensure it is correct",Détection d'un {0} identifiant de l’appli Steam : L'identifiant de l'appli Steam est maintenant dans les Options Principales. Assurez-vous qu'il est correct,,conversion log for steam app - param 0 platform (windows/mac/linux)
ConversionLog_Windows,Windows,Windows,,conversion log windows platform
ConversionLog_Mac,Mac,Mac,,conversion log mac platform
ConversionLog_Linux,Linux,Linux,,conversion log linux platform
ConversionLog_ResourceNameInUse,"Resource name collision '{0}' already exists, renamed to '{1}'","Collision de noms de ressources '{0}' existe déjà, renommé '{1}'",,conversion log
ConversionLog_FontRegenerated,"Font {0} has been converted to font family {1} ({2}) - Font has been regenerated, small inconsistencies may occur","La police {0} a été convertie en famille de polices {1} ({2}). La police a été régénérée, et il peut y avoir de petites incohérences",,conversion log
ConversionLog_FontStyleMissing,!!! Font {0} font family {1} is installed but couldn't match style - Font has NOT been regenerated, ! ! ! La police {0} de la famille de polices {1} est installée mais ne correspond pas au style. La police n'a PAS été régénérée,,conversion log
ConversionLog_FontMissing,!!! Font {0} uses a font ({1}) not installed on this system - Font has NOT been regenerated,! ! ! La police {0} utilise une police ({1}) qui n’est pas installée sur ce système. La police n'a PAS été régénérée,,conversion log
ConversionLog_UnknownShader,Unknown Shader Type '{0}' for shader '{1}',Type de shader inconnu Taper '{0}' pour le shader '{1}',,conversion log
ConversionLog_MacIcon,macOS icon {0} written out as 32-bit,L'icône macOS {0} est écrite en 32 bits,,conversion log
ConversionLog_ExtensionError,"Error - function '{0}' in extension '{1}' has more than 4 arguments, and they are not all of the same type","Erreur. La fonction '{0}' dans l'extension '{1}' a plus de 4 arguments, et ils ne sont pas tous du même type",,conversion log
ConversionLog_ConvertingScript,Converting GML script: {0},Conversion du script GML : {0},,conversion log
ConversionLog_DefaultInstaller,Windows NSIS Installer Script has been set to default due to changes in GameMaker Studio 2,Le script d'installation de Windows NSIS revient aux valeurs par défaut en raison des modifications apportées à GameMaker Studio 2,,conversion log
ConversionLog_ConversionException,Exception while converting {0} : {1},Exception lors de la conversion de {0} : {1},,conversion log
ConversionLog_ConvertingOriginal,Original was,L'original était,,conversion log
ConversionLog_ConvertingResult,Current result was,Le résultat actuel était,,conversion log
ConversionLog_MissingAudioGroup,Missing audiogroup for sound: '{0}' - setting to default audio group,Audiogroupe manquant pour le son : '{0}' - le groupe audio revient aux valeurs par défaut,,conversion log
ConversionLog_CompatibilityScript,Added compatibility script '{0}',Ajout du script de compatibilité '{0}',,conversion log
ConversionLog_UpdatedCompatibilityScript,Updated compatibility script '{0}',Mise à jour du script de compatibilité '{0}',,conversion log
ConversionLog_GameSpeed,Game speed set to {0},Vitesse de jeu fixée à {0},,conversion log
ConversionLog_ParseError,ERROR: {0} - {1}: {2},ERREUR : {0} - {1} : {2},,conversion log (0 - filename/1 - line number/2 - error message)
ConversionLog_TooManyErrors,Too many errors - GML not processed : {0},Trop d'erreurs - GML non traité : {0},,conversion log
ConversionLog_VariableNameInvalid,"Error: variable '{0}' has same name as a built-in (function, constant or variable), it must be renamed to function correctly","Erreur : La variable '{0}' a le même nom qu'une (fonction, constante ou variable) intégrée. Elle doit être renommée pour fonctionner correctement.",,conversion log
ConversionLog_ConvertedString,Converted string - line {0}: {1} -> {2},Chaîne convertie - ligne {0} : {1} -> {2},,conversion log
ConversionLog_ConvertedDesc,Converted description {0},Description convertie {0},,conversion log
ConversionLog_RemoveInstRef,Removing instance reference from builtin - line {0} : {1},Suppression de la référence de l'instance de l’intégré - ligne {0} : {1},,conversion log
ConversionLog_ConvertedBuiltin,Converted builtin - line {0}: {1} -> {2},Intégré converti - ligne {0} : {1} -> {2},,conversion log
ConversionLog_FilenamePrefix,compatibility_report_,compatibility_report_,must be usable as a standard windows/mac filename,used to prefix the output filename
UserLogin_None,None State,None state,,error message for being in login 'none' state
UserLogin_NoneMessage,Managed to enter none state,A réussi à entrer dans l’état de none state,,detailed error message for being in login 'none' state
UserLogin_LicenceMissing,Licence file missing,Aucun fichier de licence,,licence missing error
UserLogin_LicenceMissingDetail,Licence file is not there,Le fichier de licence n'est pas là,,licence missing detail
UserLogin_LicenceInvalid,Licence is invalid,La licence est invalide,,licence invalid error
UserLogin_LicenceInvalidLocalDetail,Licence local id doesn't match expected format - please login again.\nIf you keep seeing this message contact the helpdesk at accounts.yoyogames.com/contact-us,"L'identifiant local de la licence ne correspond pas au format attendu - veuillez vous reconnecter.\nSi vous continuez à voir ce message, contactez le service d'assistance à l'adresse accounts.yoyogames.com/contact-us",,licence invalid error
UserLogin_LicenceInvalidDetail,Licence doesn't match expected format - please login again.\nIf you keep seeing this message contact the helpdesk at accounts.yoyogames.com/contact-us,"La licence ne correspond pas au format attendu - veuillez vous reconnecter.\nSi vous continuez à voir ce message, contactez le service d'assistance à l'adresse accounts.yoyogames.com/contact-us",,licence invalid error
UserLogin_InvalidExpiryDetail,Cannot parse the expiry date,Impossible d'analyser la date d'expiration,,licence expiry error
UserLogin_Expired,Licence has expired,La licence a expiré,,licence expired error
UserLogin_SessionIDDetail,Session id differs,L'identifiant de session n’est pas le même,,session id error
UserLogin_DeviceIDDetail,Device id differs,L'identifiant de l’appareil n’est pas le même,,device id error
UserLogin_SignatureDetail,Signature is invalid,La signature est invalide,,signature error
UserLogin_ServerError,Error ({0}) - {1},Erreur ({0}) - {1},,server response error
UserLogin_Exception,Exception - {0},Exception - {0},,exception error
UserLogin_MachineIDMismatchDetail,Local Machine ID mismatch,Non-concordance avec l'identifiant de l'ordinateur local,,machine id mismatch error
UserLogin_MachineIDMissingDetail,Local Machine ID missing,Il manque l'identifiant de l'ordinateur local,,machine id missing error
UserLogin_OfflineError,Unable to take user offline,Impossible pour l'utilisateur d’aller hors ligne,,offline error
UserLogin_NoConnection,Unable to login - no network connection,Impossible de se connecter - aucune connexion réseau,,connection error
UserLogin_SteamError,Unable to login - failed to get a Steam session ticket,Impossible de se connecter - Impossible d'obtenir un ticket de session Steam,,steam error
UserLogin_ServerConnectionError,"Unable to login - server error, allowing offline","Impossible de se connecter - erreur du serveur, la connexion hors ligne est possible ",,server connection error
UserLogin_SaveFailed,Failed to save licence file {0} - result {1}({2}),Impossible d'enregistrer le fichier de licence {0} - résultat {1} ({2}),,save failed error
UserLogin_SaveFailedNoResult,Failed to save licence file {0} - no result,Impossible d'enregistrer le fichier de licence {0} - aucun résultat,,save failed error
UserLogin_LicenceStatus,Status: {0},État : {0},,licence status error
SearchResult_Info,{0} at line {1}: \t{2},{0} à la ligne {1} : \t{2},,search result information
UserLogin_ManageDevices,My Account,Mon compte,,ok button caption for too many devices error
Amazon Fire,Amazon Fire,Amazon Fire,,Amazon Fire label
addon_amazon_apis,Amazon APIs,APIs d’Amazon,,Amazon APIs label for addon download
addon_error,Error with addon,Erreur avec l’addon,,Generic error with addon title
addon_verify_failed,Addon verification failed. Please check your project and try again.,La vérification de l'addon a échoué. Veuillez vérifier votre projet et réessayer.,,Addon verification failed
addon_not_found,The addon could not be found on the marketplace,L'addon n'a pas pu être trouvé dans la boutique,,Message for when the addon could not be found on the marketplace
addon_could_not_download,The addon could not be downloaded from the marketplace,L'addon n'a pas pu être téléchargé de la boutique,,Message for when the addon could not be download from the marketplace
FileFilters_Info,{0} Files,{0} Fichiers,,basic filter info eg XML Files
FileFilters_AudioFiles,Audio Files,Fichiers audio,,audio file filter
FileFilters_All,All Files,Tous les fichiers,,all file filter
FileFilter_YYP,GameMaker Studio 2 Project,Projet GameMaker Studio 2,,yyp filter
FileFilter_ProjectName,Project Name,Nom du projet,,project filter
FileFilters_ProjectLayout,GameMaker Studio 2 Layout,Format GameMaker Studio 2,,layout file filter
FileFilter_ResourceFile,GameMaker Studio 2 Resource,Ressource GameMaker Studio 2,,yy filter
FileFilter_Localisation,Localisation Files,Fichiers de localisation,,localisation filter
FileFilters_Certificate,GameMaker Studio 2 Certificate,Certificat GameMaker Studio 2,,certificate filter
FileFilters_HTMLArchive,HTML Zip Archive,Archive HTML zip,,html archive filter
FileFilters_CompressedApp,Compressed Application Zip,Logiciel compressée zip,,compressed application filter
FileFilters_MacCompressedApp,macOS Application Zip,Logiciel zip pour macOS,,mac application as a zip filter
FileFilters_Package,{0} Package,{0} Progiciel,,package filter
FileFilters_Installer,{0} Installer,{0} Programme d'installation,,installer filter
FileFilters_Application,{0} Application,{0} Logiciel,,application filter
FileFilters_Export,{0} Export,{0} Export,,export filter
FileFilters_Directory,Directory,Répertoire,,directory filter
FileFilters_SSHKey,SSH Key,Clé SSH,,ssh key filter
tvOS,tvOS,tvOS,,tvOS label for game options
amazonfire_nodevices_title,No Amazon devices detected,Aucun appareil Amazon détecté,,No Amazon devices detected title
amazonfire_nodevices_messages,There were no Amazon Fire devices detected.,Aucun appareil Amazon Fire n'a été détecté.,,No Amazon devices detected message
device_manager_error,Device Manager Error,Erreur du gestionnaire de périphériques,,Error message title for Device Manager
device_manager_devicesjson_locked,The devices.json is locked.\nPlease ensure no other application is trying to read or write to this and try again.,Devices.json est verrouillé.\nAssurez-vous qu'aucun autre logiciel n'essaie de lire ou d'écrire dessus et réessayez.,,devices.json is locked and we can't access it
platformdevice_authorisation_required,The device with serial id: {0} requires authorisation.\nPlease check the device.,L'appareil avec l'identifiant de série : {0} nécessite une autorisation.\nVeuillez le vérifier.,,Authorisation required on device so prompt the user to check it
Addon_FailedPlatformCheckTitle,Addon requires additional licences,Le composant requiert des licences supplémentaires,,Title for the failed platform check when attempting to download an addon
Addon_DefaultFailedPlatformCheckMessage,"Unfortunately, this addon is not available for the licences you currently own.\nDo you want to go to your account to view your licences?","Malheureusement, ce composant n'est pas disponible pour les licences que vous possédez actuellement. Voulez-vous accéder à votre compte pour voir vos licences?",,Message to display by default when the platform check fails
RoomEditor_InheritLayerDepthToolTip,Inherit Layer Depth,Hériter de la profondeur du calque,,tooltip for inherit layer depth
RoomEditor_InheritCreationOrderToolTip,Inherit Creation Order,Hériter de l'ordre de création,,tooltip for inherit creation order
RoomEditor_InheritGraphicToolTip,Inherit Graphic Properties,Hériter des propriétés graphiques,,tooltip for inherit graphic properties
RoomEditor_InheritInstanceToolTip,Inherit Instance Properties,Hériter des propriétés d'instance,,tooltip for inherit instance properties
RoomEditor_InheritInstancesToolTip,Inherit Instances,Hériter des instances,,tooltip for inherit instances
RoomEditor_InheritAssetsToolTip,Inherit Assets,Hériter des ressources,,tooltip for inherit assets
RoomEditor_InheritBackgroundToolTip,Inherit Background Properties,Hériter des propriétés d'arrière-plan,,tooltip for inherit background
RoomEditor_InheritTileLayerToolTip,Inherit Tile Properties,Hériter des propriétés de tiles,,tooltip for inherit tile layer properties
RoomEditor_InheritPathToolTip,Inherit Path Properties,Hériter les propriétés de chemins d’accès,,tooltip for inherit path properties
RoomEditor_InheritLayersToolTip,Inherit Layers,Hériter les calques,,tooltip for inherit layers
Error_InvalidProjectName,The project name '{0}' contains the following unsupported characters: '{1}'.\nPlease try a different name.,Le nom de projet '{0}' contient les caractères incompatibles suivants : '{1}'.\nVeuillez essayer un nom différent.,,Error that the user has chosen a project name that won't work on Windows
Addon_AmazonFireFailedPlatformCheckMessage,This addon requires the Amazon Fire or Mobile licences.\nDo you want to go to your account to check your availability of these?,Ce composant requiert les licences Amazon Fire ou Mobile. Voulez-vous accéder à votre compte pour vérifier si vous les détenez ?,,Message to display when the Amazon Fire addon fails the platform check
RuntimeTarget_Error,Error with Runtime,Erreur avec l’environnement d’exécution,,Error about the current active Runtime
RuntimeTarget_LowerThanBaseline,The current runtime ({0}) is lower than the baseline required ({1}).\nPlease update your runtime to {1} or higher.,L'environnement d’exécution actuel ({0}) est inférieur au minimum requis ({1}).\nVeuillez l’améliorer à {1} ou plus récent.,,Message to tell user to update their runtime
Notification_Renewals,Licence Renewal,Renouvellement de licence,,the notification category for licence renewals
Notification_RenewalDays,Your {0} licence is due to expire in under {1} days\nRenew now for uninterrupted access to your product,Votre licence {0} expire dans moins de {1} jours\nRenouvelez-la pour bénéficier d'un accès ininterrompu à votre produit,,one week message
Notification_RenewalWeeks,Your {0} licence is due to expire in under {1} weeks\nRenew now for uninterrupted access to your product,Votre licence {0} expire dans moins de {1} semaines\nRenouvelez-la pour bénéficier d'un accès ininterrompu à votre produit,,several weeks message
RenewalNotification_Renew,Renew,Renouveler,,renew button label
ide_cache_location,IDE cache directory,Répertoire de la mémoire cache de l’IDE,,IDE cache directory path
deleteidecacheonquit,Automatically delete ide cache directory on close,Supprimer automatiquement la mémoire cache de l’IDE à la fermeture,,Automatically delete the ide cache directory on close
deleteidecache,Delete IDE Cache,Supprimer la mémoire cache de l’IDE,,Delete the IDE cache now
sync_preferences,Synchronise Preferences,Synchroniser les préférences,,Synchronise preferences label
preferences_copyfromandroid,Sync from Android,Synchroniser à partir d’Android,,Sync settings from Android
preferences_copyfromamazon,Sync from Amazon Fire,Synchroniser à partir d’Amazon Fire,,Sync settings from Amazon
preferences_copyfromandroid_label,Copy settings from Android,Copier les paramètres à partir d’Android,,Copy settings from Android
preferences_copyfromamazon_label,Copy settings from Amazon Fire,Copier les paramètres à partir d'Amazon Fire,,Copy settings from Amazon Fire
FileFilters_Pronunciation,Pronunciation Files,Fichiers de prononciation,,pronunciation.xml file dialog
